scene,mode,tier,level,seed,drift_intensity,n_points,voxel_pca_crispness,mme_grid,mom_planarity,bev_edge_density,knn_entropy_mme,chamfer_oracle,realized.range_noise_sigma,realized.b_a_mps2,realized.b_a_mg,realized.b_g_rad_s,realized.b_g_dph,realized.n_objects,realized.dropout_prob,realized.max_range,realized.peak_yaw_rad,realized.step_sigma
highway,random_walk,phenomenological,0.4,0,0.6747128903678442,361731,0.9708984838107916,0.778766845039618,0.7288828337874659,0.3560201283478288,17.48826354780158,0.34733524555527484,,,,,,,,,,0.048
highway,random_walk,phenomenological,0.4,1,0.8788414970350249,361731,0.9884528121030984,0.8921088031027568,0.9554924242424242,0.35420563169072694,17.445132191696395,0.361174169562266,,,,,,,,,,0.048
highway,random_walk,phenomenological,0.4,2,0.47182606386139564,361731,0.9879070867369575,0.8896697488575462,0.8710569105691057,0.37914266317334155,17.483704918432203,0.33641834337522025,,,,,,,,,,0.048
highway,random_walk,phenomenological,0.6,0,1.012069335551766,361731,0.9771599690229714,0.8185651615435906,0.8510655216284988,0.3203312691527289,17.41978191030182,0.35832346127226966,,,,,,,,,,0.072
highway,random_walk,phenomenological,0.6,1,1.3182622455525372,361731,0.9922865477842571,0.9309217449554431,0.8904262086513995,0.35362260004430834,17.375875028465636,0.3739114255895367,,,,,,,,,,0.072
highway,random_walk,phenomenological,0.6,2,0.7077390957920933,361731,0.9896378313140648,0.9085865517117375,0.7992063492063491,0.31879104084904797,17.41240662887944,0.3469451703004618,,,,,,,,,,0.072
highway,random_walk,phenomenological,0.8,0,1.3494257807356884,361731,0.9924056344005473,0.9288081522708396,0.8120095530535653,0.37641092695444117,17.344029260654874,0.3676120823928759,,,,,,,,,,0.096
highway,random_walk,phenomenological,0.8,1,1.7576829940700498,361731,0.995085967463125,0.9554370772408484,0.8177132146204311,0.35278988219328655,17.307545504871594,0.39284060756026234,,,,,,,,,,0.096
highway,random_walk,phenomenological,0.8,2,0.9436521277227913,361731,0.9926166758790212,0.9283782468387408,0.8910070785070786,0.37445002693680474,17.339396226875728,0.35649877504546257,,,,,,,,,,0.096
highway,random_walk,phenomenological,1.0,0,1.6867822259196106,361731,0.9934427544492046,0.9397089085915884,0.8162743091095189,0.37520025741315766,17.301754235604818,0.3809445217824571,,,,,,,,,,0.12
highway,random_walk,phenomenological,1.0,1,2.1971037425875624,361731,0.9957113802543053,0.9588144556646322,0.8206228153797267,0.35322450234650316,17.256555479339532,0.4107307916303753,,,,,,,,,,0.12
highway,random_walk,phenomenological,1.0,2,1.179565159653489,361731,0.9937726522380141,0.9405952514965503,0.9821958456973294,0.3328726587778047,17.26568773573813,0.3653023965229022,,,,,,,,,,0.12
tunnel,sensor_noise,noise,0.0,0,0.0,670090,0.9894292326328595,0.8674346213773647,0.9636267791249341,0.34988461186294756,18.36666560251381,0.17964447644948572,0.02,,,,,,,,,
tunnel,sensor_noise,noise,0.0,1,0.0,670090,0.9892592597883264,0.8630333867932178,0.9642289348171701,0.3535251946068695,18.325358398414696,0.1819625199491111,0.02,,,,,,,,,
tunnel,sensor_noise,noise,0.0,2,0.0,670090,0.9882335798501994,0.8535100105751645,0.9583555792845702,0.3528237758930309,18.46731210387017,0.1806497246119522,0.02,,,,,,,,,
tunnel,sensor_noise,noise,0.2,0,0.0,670090,0.975569674445305,0.7789838336130708,0.9618018967334035,0.3426010840744052,16.843081495228024,0.18480097966225972,0.046,,,,,,,,,
tunnel,sensor_noise,noise,0.2,1,0.0,670090,0.9759479479902275,0.7810083518775537,0.9649960222752586,0.35321740534088775,16.81355245307285,0.18702118945970875,0.046,,,,,,,,,
tunnel,sensor_noise,noise,0.2,2,0.0,670090,0.9746543406614672,0.7688941319916676,0.956268221574344,0.34329491235761483,16.94154748862696,0.1856071592224942,0.046,,,,,,,,,
tunnel,sensor_noise,noise,0.4,0,0.0,670090,0.9519958233099437,0.663608124227237,0.9292477643345608,0.3570344482035454,16.05814168162663,0.1911345007032299,0.07200000000000001,,,,,,,,,
tunnel,sensor_noise,noise,0.4,1,0.0,670090,0.9519305184389034,0.6639348229617051,0.930888947507254,0.34217844461200286,16.03768231235122,0.1934118673620145,0.07200000000000001,,,,,,,,,
tunnel,sensor_noise,noise,0.4,2,0.0,670090,0.9511751399165151,0.6582408361025927,0.9315177154944474,0.36788981747467775,16.155274967156938,0.1917884213075565,0.07200000000000001,,,,,,,,,
tunnel,sensor_noise,noise,0.6,0,0.0,670090,0.9187756537743934,0.5484140866641356,0.7181243414120126,0.3842519033465605,15.519130732226262,0.1981402694889891,0.098,,,,,,,,,
tunnel,sensor_noise,noise,0.6,1,0.0,670090,0.9185778790906421,0.5489885885609563,0.7175066312997348,0.3812922149691359,15.494518965522387,0.20051136248592444,0.098,,,,,,,,,
tunnel,sensor_noise,noise,0.6,2,0.0,670090,0.9181896164596427,0.5448848191820312,0.7149273447820343,0.36649719180802615,15.59885328243158,0.19870748740000288,0.098,,,,,,,,,
tunnel,sensor_noise,noise,0.8,0,0.0,670090,0.8781741443851395,0.4512748204710348,0.44441524310118263,0.38103625313065426,15.098328399638751,0.20550302625180478,0.12400000000000001,,,,,,,,,
tunnel,sensor_noise,noise,0.8,1,0.0,670090,0.8776552454589599,0.4514326655583717,0.43283582089552236,0.40067012930371665,15.070507970230686,0.20794128261736836,0.12400000000000001,,,,,,,,,
tunnel,sensor_noise,noise,0.8,2,0.0,670090,0.8774518444819286,0.4493980797083309,0.4330958036421219,0.395499450267698,15.16320778003089,0.20606449828507023,0.12400000000000001,,,,,,,,,
tunnel,sensor_noise,noise,1.0,0,0.0,670090,0.8325163752591188,0.37545558009873453,0.2643496577145866,0.4359281128090644,14.73906656668122,0.21304231268485396,0.15,,,,,,,,,
tunnel,sensor_noise,noise,1.0,1,0.0,670090,0.831794415103095,0.3753048562710697,0.2582109479305741,0.34791924733207963,14.712406298999966,0.21557942287042237,0.15,,,,,,,,,
tunnel,sensor_noise,noise,1.0,2,0.0,670090,0.8315865989859061,0.3739874527770459,0.2546846133544471,0.3821584938061634,14.796598432775381,0.213585670557486,0.15,,,,,,,,,
tunnel,accel_bias,bias,0.0,0,0.0,670090,0.9894292326328595,0.8674346213773647,0.9636267791249341,0.34988461186294756,18.36666560251381,0.17964447644948572,,0.0,0.0,,,,,,,
tunnel,accel_bias,bias,0.0,1,0.0,670090,0.9892592597883264,0.8630333867932178,0.9642289348171701,0.3535251946068695,18.325358398414696,0.1819625199491111,,0.0,0.0,,,,,,,
tunnel,accel_bias,bias,0.0,2,0.0,670090,0.9882335798501994,0.8535100105751645,0.9583555792845702,0.3528237758930309,18.46731210387017,0.1806497246119522,,0.0,0.0,,,,,,,
tunnel,accel_bias,bias,0.2,0,0.17776763859038017,670090,0.9830544559555134,0.8350061710060602,0.8040773589554077,0.3308485986311488,18.039442985351094,0.2094648587214067,,0.002,0.2038735983690112,,,,,,,
tunnel,accel_bias,bias,0.2,1,0.17776763859038017,670090,0.982938906675621,0.831801681508448,0.8843297437801709,0.34932681490990736,18.011212077693443,0.21026017452609147,,0.002,0.2038735983690112,,,,,,,
tunnel,accel_bias,bias,0.2,2,0.17776763859038017,670090,0.9826319165517929,0.8307958869616086,0.8023082650781831,0.33286535644315535,18.125661235627668,0.20919702585691502,,0.002,0.2038735983690112,,,,,,,
tunnel,accel_bias,bias,0.4,0,0.35553527718076033,670090,0.9707472147786745,0.7614640210547947,0.7848948374760993,0.3154863153652715,17.70009321666779,0.25153718205723297,,0.004,0.4077471967380224,,,,,,,
tunnel,accel_bias,bias,0.4,1,0.35553527718076033,670090,0.9703686266191426,0.7590456928315813,0.7829056555598111,0.31287362982283434,17.666423417045543,0.2526540494126186,,0.004,0.4077471967380224,,,,,,,
tunnel,accel_bias,bias,0.4,2,0.35553527718076033,670090,0.9694355868875857,0.7547190861652457,0.859001406469761,0.3084992909283571,17.759668732857886,0.2511364213671041,,0.004,0.4077471967380224,,,,,,,
tunnel,accel_bias,bias,0.6,0,0.5333029157711404,670090,0.9602588386837877,0.7055960060104844,0.7574314024390243,0.3105215829258963,17.4017642474908,0.29739076507459794,,0.006,0.6116207951070336,,,,,,,
tunnel,accel_bias,bias,0.6,1,0.5333029157711404,670090,0.9596402290412358,0.6996044584178996,0.9064171122994652,0.31542827566873793,17.368639529623675,0.2983113804486506,,0.006,0.6116207951070336,,,,,,,
tunnel,accel_bias,bias,0.6,2,0.5333029157711404,670090,0.9593793077552615,0.6998821541343255,0.9021244309559939,0.32621611147203916,17.462759400149036,0.29699858153105296,,0.006,0.6116207951070336,,,,,,,
tunnel,accel_bias,bias,0.8,0,0.7110705543615207,670090,0.9457867076516241,0.6442204109313071,0.7033726385190819,0.32629303949187405,17.14849511943185,0.34476688616421414,,0.008,0.8154943934760448,,,,,,,
tunnel,accel_bias,bias,0.8,1,0.7110705543615207,670090,0.9458432522820256,0.6436640522947834,0.7778098167371524,0.3154494633754967,17.12178117732208,0.34547656279886496,,0.008,0.8154943934760448,,,,,,,
tunnel,accel_bias,bias,0.8,2,0.7110705543615207,670090,0.945754220943635,0.646509038259975,0.8483231707317073,0.32727692916060924,17.219108748557566,0.3443136532861918,,0.008,0.8154943934760448,,,,,,,
tunnel,accel_bias,bias,1.0,0,0.8888381929519007,670090,0.9302075754306773,0.5814754432593329,0.7482758620689656,0.32960315965775183,16.94080915447379,0.3906349165903279,,0.01,1.019367991845056,,,,,,,
tunnel,accel_bias,bias,1.0,1,0.8888381929519007,670090,0.9317999815525592,0.5895952459684135,0.7571428571428571,0.3072394613014256,16.905776148844055,0.39166249826750793,,0.01,1.019367991845056,,,,,,,
tunnel,accel_bias,bias,1.0,2,0.8888381929519007,670090,0.930302944894286,0.5858727033542885,0.7551963048498845,0.32546538770283656,16.993247869737164,0.3908991131113551,,0.01,1.019367991845056,,,,,,,
tunnel,gyro_bias,bias,0.0,0,0.0,670090,0.9894292326328595,0.8674346213773647,0.9636267791249341,0.34988461186294756,18.36666560251381,0.17964447644948572,,,,0.0,0.0,,,,,
tunnel,gyro_bias,bias,0.0,1,0.0,670090,0.9892592597883264,0.8630333867932178,0.9642289348171701,0.3535251946068695,18.325358398414696,0.1819625199491111,,,,0.0,0.0,,,,,
tunnel,gyro_bias,bias,0.0,2,0.0,670090,0.9882335798501994,0.8535100105751645,0.9583555792845702,0.3528237758930309,18.46731210387017,0.1806497246119522,,,,0.0,0.0,,,,,
tunnel,gyro_bias,bias,0.2,0,0.09801089092114784,670090,0.9814695675746301,0.8203027911331953,0.9607911172796669,0.34984638946561797,17.970452616516738,0.20482016551775628,,,,2e-05,4.1252961249419275,,,,,
tunnel,gyro_bias,bias,0.2,1,0.09801089092114784,670090,0.9817328728521715,0.8205973736696769,0.882231884057971,0.3500247200591221,17.94608611815837,0.20697720129160246,,,,2e-05,4.1252961249419275,,,,,
tunnel,gyro_bias,bias,0.2,2,0.09801089092114784,670090,0.9806779457595893,0.8142681527927627,0.8789253314724356,0.35191710661509934,18.063326795565043,0.20588644516538995,,,,2e-05,4.1252961249419275,,,,,
tunnel,gyro_bias,bias,0.4,0,0.19602178184229568,670090,0.9652624498505706,0.728935924270453,0.827372393961179,0.3398467445293089,17.602471284052765,0.24520547481009825,,,,4e-05,8.250592249883855,,,,,
tunnel,gyro_bias,bias,0.4,1,0.19602178184229568,670090,0.9656771617554262,0.7288639515501286,0.8319188636090046,0.34362507488836963,17.580560085636957,0.24747655610448227,,,,4e-05,8.250592249883855,,,,,
tunnel,gyro_bias,bias,0.4,2,0.19602178184229568,670090,0.9634075074429386,0.7173135597495965,0.8922351233671988,0.34700091568042774,17.702368138360363,0.24608402269663143,,,,4e-05,8.250592249883855,,,,,
tunnel,gyro_bias,bias,0.6,0,0.2940326727634435,670090,0.9540448839274083,0.6749200129510992,0.7788998059194566,0.336369060657785,17.314016453758835,0.28831631991242157,,,,6e-05,12.375888374825783,,,,,
tunnel,gyro_bias,bias,0.6,1,0.2940326727634435,670090,0.9540306138111213,0.6746636542094813,0.8460980036297641,0.33917604220731934,17.28194264327075,0.2910725661412615,,,,6e-05,12.375888374825783,,,,,
tunnel,gyro_bias,bias,0.6,2,0.2940326727634435,670090,0.9517454828029052,0.6662446920864361,0.8415697674418605,0.3440724334983531,17.405629069664457,0.28947569134197637,,,,6e-05,12.375888374825783,,,,,
tunnel,gyro_bias,bias,0.8,0,0.39204356368459137,670090,0.9332696362523996,0.5893041305460102,0.7500912075884714,0.3321794515411281,17.067626622260114,0.33093273909310095,,,,8e-05,16.50118449976771,,,,,
tunnel,gyro_bias,bias,0.8,1,0.39204356368459137,670090,0.9331122608058351,0.5901822051229526,0.6213961477119372,0.3355970630645262,17.03899229844542,0.33452313491754815,,,,8e-05,16.50118449976771,,,,,
tunnel,gyro_bias,bias,0.8,2,0.39204356368459137,670090,0.9313137020666563,0.5865395358553237,0.7404946474713917,0.3400289427065397,17.158502450790436,0.33306205876429873,,,,8e-05,16.50118449976771,,,,,
tunnel,gyro_bias,bias,1.0,0,0.49005445460573926,670090,0.9232639747241859,0.5596302898610868,0.6293731778425656,0.32726455913460917,16.86287271784179,0.3725281242009969,,,,0.0001,20.626480624709636,,,,,
tunnel,gyro_bias,bias,1.0,1,0.49005445460573926,670090,0.9242414620724324,0.5624456871420003,0.5755417579741904,0.3324815981944201,16.829960629776842,0.37690987611382654,,,,0.0001,20.626480624709636,,,,,
tunnel,gyro_bias,bias,1.0,2,0.49005445460573926,670090,0.9216933456315548,0.5550979860104713,0.6906261578362356,0.3370238771741542,16.943826465807856,0.37495418850449913,,,,0.0001,20.626480624709636,,,,,
tunnel,dynamic_objects,catastrophic,0.0,0,0.0,670121,0.9864133295828297,0.8399438441203816,0.9566710700132101,0.3530499973839224,18.394109856390926,0.197082412630464,,,,,,1.0,,,,
tunnel,dynamic_objects,catastrophic,0.0,1,0.0,670369,0.9891077486462574,0.8642741781116254,0.9639448568398727,0.22248935957907806,18.43961571533155,0.19956883993153224,,,,,,1.0,,,,
tunnel,dynamic_objects,catastrophic,0.0,2,0.0,670368,0.9888771625655025,0.8617929185305662,0.9638970002654632,0.3505248503663174,18.42996029389337,0.20284659785266293,,,,,,1.0,,,,
tunnel,dynamic_objects,catastrophic,0.2,0,0.0,670172,0.9865381729700766,0.8441242630974224,0.955579058699101,0.345799558130989,18.307628880244046,0.20045679360858482,,,,,,2.0,,,,
tunnel,dynamic_objects,catastrophic,0.2,1,0.0,670484,0.988851918328221,0.8619617730702609,0.9607531158843808,0.21530547609244638,18.36728189846467,0.20469606228210543,,,,,,2.0,,,,
tunnel,dynamic_objects,catastrophic,0.2,2,0.0,670368,0.9887832522614755,0.861086770394988,0.9633660737987789,0.3505830149925305,18.428690395645347,0.20286338338672105,,,,,,2.0,,,,
tunnel,dynamic_objects,catastrophic,0.4,0,0.0,670172,0.9863622379059969,0.842582833854785,0.9547858276044421,0.34587547397816665,18.306219049601218,0.20047659722555908,,,,,,3.0,,,,
tunnel,dynamic_objects,catastrophic,0.4,1,0.0,670498,0.988020790550957,0.8564788741105822,0.9595529536987759,0.21890309418479198,18.304074932598244,0.2117146526259408,,,,,,3.0,,,,
tunnel,dynamic_objects,catastrophic,0.4,2,0.0,670452,0.9885285800237419,0.8573889732866878,0.9640401903754627,0.3708426122183752,18.319643708307986,0.20425445342820095,,,,,,3.0,,,,
tunnel,dynamic_objects,catastrophic,0.6,0,0.0,670172,0.9863622379059969,0.842582833854785,0.9547858276044421,0.34587547397816665,18.306219049601218,0.20047659722555908,,,,,,4.0,,,,
tunnel,dynamic_objects,catastrophic,0.6,1,0.0,670645,0.9868391721905201,0.8462252403841595,0.9518518518518518,0.23407232064908418,18.284797167427637,0.21224889459605434,,,,,,4.0,,,,
tunnel,dynamic_objects,catastrophic,0.6,2,0.0,670558,0.9868209110324176,0.8468178950487195,0.953414505029116,0.3645448947290231,18.30311776840013,0.20289731297378089,,,,,,4.0,,,,
tunnel,dynamic_objects,catastrophic,0.8,0,0.0,670248,0.9846790674360425,0.8303260698234174,0.9504504504504504,0.3438386654359638,18.28884503815163,0.20969076782122914,,,,,,5.0,,,,
tunnel,dynamic_objects,catastrophic,0.8,1,0.0,670871,0.9854205296379944,0.8341621788556277,0.9509364283830124,0.2222162650393757,18.247792599739995,0.22157007341003376,,,,,,5.0,,,,
tunnel,dynamic_objects,catastrophic,0.8,2,0.0,670603,0.987368331637845,0.8568570218121467,0.9572559366754617,0.3362090374037635,18.3334788338095,0.2015397252031479,,,,,,5.0,,,,
tunnel,dynamic_objects,catastrophic,1.0,0,0.0,670248,0.9845267219487178,0.8295651257908803,0.9499205087440381,0.34391574083564674,18.288593325048595,0.20969282606931877,,,,,,6.0,,,,
tunnel,dynamic_objects,catastrophic,1.0,1,0.0,670881,0.9836323142135344,0.8237534048956406,0.9397975492807672,0.2518826180729303,18.218121314733548,0.22043734036932455,,,,,,6.0,,,,
tunnel,dynamic_objects,catastrophic,1.0,2,0.0,670603,0.987368331637845,0.8568570218121467,0.9572559366754617,0.3362090374037635,18.3334788338095,0.2015397252031479,,,,,,6.0,,,,
tunnel,geometric_degeneracy,catastrophic,0.0,0,0.0,670090,0.9894292326328595,0.8674346213773647,0.9636267791249341,0.34988461186294756,18.36666560251381,0.17964447644948572,,,,,,,,,,
tunnel,geometric_degeneracy,catastrophic,0.0,1,0.0,670090,0.9892592597883264,0.8630333867932178,0.9642289348171701,0.3535251946068695,18.325358398414696,0.1819625199491111,,,,,,,,,,
tunnel,geometric_degeneracy,catastrophic,0.0,2,0.0,670090,0.9882335798501994,0.8535100105751645,0.9583555792845702,0.3528237758930309,18.46731210387017,0.1806497246119522,,,,,,,,,,
tunnel,geometric_degeneracy,catastrophic,0.2,0,0.7573062105254381,670090,0.9884623430087192,0.8572128234755444,0.9597883597883597,0.3477532116756307,18.186670907631928,0.19665029376872142,,,,,,,,,,
tunnel,geometric_degeneracy,catastrophic,0.2,1,0.10853368024964709,670090,0.9891295533622193,0.8666433426099552,0.9646746347941567,0.35452593872886157,18.193277907009826,0.18866987388037618,,,,,,,,,,
tunnel,geometric_degeneracy,catastrophic,0.2,2,0.4961480160137922,670090,0.9889618394724442,0.8647631047536555,0.9634727368978295,0.34012830552623635,18.273517365221494,0.19577550350284362,,,,,,,,,,
tunnel,geometric_degeneracy,catastrophic,0.4,0,1.5146124210508762,670090,0.9880789274557256,0.8573834423627043,0.9602510460251046,0.34567124757593265,17.837203228141668,0.2014551144862386,,,,,,,,,,
tunnel,geometric_degeneracy,catastrophic,0.4,1,0.21706736049929418,670090,0.988251902091383,0.8602096528213157,0.9613848202396804,0.33494579204773095,17.8741132167177,0.19351039345653237,,,,,,,,,,
tunnel,geometric_degeneracy,catastrophic,0.4,2,0.9922960320275844,670090,0.9882055413612766,0.8577343112848812,0.9618521441725861,0.3310123018661552,17.919340445607595,0.20073192525124195,,,,,,,,,,
tunnel,geometric_degeneracy,catastrophic,0.6,0,2.271918631576314,670090,0.9869144766299239,0.8521170486759162,0.9591571279916753,0.3407760426733188,17.510790973290515,0.2081687183948713,,,,,,,,,,
tunnel,geometric_degeneracy,catastrophic,0.6,1,0.3256010407489411,670090,0.9871909756479653,0.8543467301873107,0.8853089366215858,0.3362946693050983,17.547414044772164,0.1959814436929712,,,,,,,,,,
tunnel,geometric_degeneracy,catastrophic,0.6,2,1.4884440480413768,670090,0.9871467146946113,0.8537334545417314,0.9678439641539273,0.3459144572103635,17.531053514574218,0.20535450006196745,,,,,,,,,,
tunnel,geometric_degeneracy,catastrophic,0.8,0,3.0292248421017525,670090,0.9850326994397685,0.8391780557832011,0.9607227022780833,0.3226909413959094,17.16595316397093,0.21982648757689655,,,,,,,,,,
tunnel,geometric_degeneracy,catastrophic,0.8,1,0.43413472099858835,670090,0.9852582145082255,0.8408108249612217,0.9636989931107578,0.3462046432642409,17.233066303092723,0.19736498697233634,,,,,,,,,,
tunnel,geometric_degeneracy,catastrophic,0.8,2,1.9845920640551689,670090,0.9846236778935714,0.8377714727315226,0.9626315789473684,0.33319645655261915,17.194817128250893,0.2137495747678929,,,,,,,,,,
tunnel,geometric_degeneracy,catastrophic,1.0,0,3.7865310526271894,670090,0.9826607798967449,0.8252772114470737,0.9627136198860694,0.3103456075774968,16.885106073113164,0.2365220812792647,,,,,,,,,,
tunnel,geometric_degeneracy,catastrophic,1.0,1,0.5426684012482353,670090,0.982161176784896,0.8183730871139093,0.9607218683651805,0.33980064141065286,16.940233576080423,0.1998594776435924,,,,,,,,,,
tunnel,geometric_degeneracy,catastrophic,1.0,2,2.4807400800689616,670090,0.9816593402546084,0.8179263664189067,0.9636125654450262,0.33673334997919635,16.88927626044412,0.22085613873744048,,,,,,,,,,
tunnel,weather_dropout,catastrophic,0.0,0,0.0,670090,0.9894292326328595,0.8674346213773647,0.9636267791249341,0.34988461186294756,18.36666560251381,0.17964447644948572,,,,,,,0.0,80.0,,
tunnel,weather_dropout,catastrophic,0.0,1,0.0,670090,0.9892592597883264,0.8630333867932178,0.9642289348171701,0.3535251946068695,18.325358398414696,0.1819625199491111,,,,,,,0.0,80.0,,
tunnel,weather_dropout,catastrophic,0.0,2,0.0,670090,0.9882335798501994,0.8535100105751645,0.9583555792845702,0.3528237758930309,18.46731210387017,0.1806497246119522,,,,,,,0.0,80.0,,
tunnel,weather_dropout,catastrophic,0.2,0,0.0,589377,0.9886878911125198,0.8556596458906613,0.9599679743795037,0.34416561317662886,18.380357390316362,0.19901326217208504,,,,,,,0.12,69.0,,
tunnel,weather_dropout,catastrophic,0.2,1,0.0,590024,0.9885436165204192,0.8557136617040959,0.9583889037076554,0.35378341443502626,18.32938518860121,0.20047136655617034,,,,,,,0.12,69.0,,
tunnel,weather_dropout,catastrophic,0.2,2,0.0,590027,0.9895875416246573,0.8702326269429045,0.9636752136752137,0.34511290732543143,18.400353417079604,0.1987145596349333,,,,,,,0.12,69.0,,
tunnel,weather_dropout,catastrophic,0.4,0,0.0,509381,0.9891481310191438,0.864897219469104,0.9606636339309607,0.3563308020074357,18.39646092271923,0.19754228978941582,,,,,,,0.24,58.0,,
tunnel,weather_dropout,catastrophic,0.4,1,0.0,509424,0.9891467468773893,0.8628914449460292,0.9642199421204946,0.33793102073751774,18.38456349779835,0.19793498248146613,,,,,,,0.24,58.0,,
tunnel,weather_dropout,catastrophic,0.4,2,0.0,509327,0.9887503719110131,0.8609598870054153,0.9632177824821382,0.34794509043803845,18.410475449155733,0.19645282001126968,,,,,,,0.24,58.0,,
tunnel,weather_dropout,catastrophic,0.6,0,0.0,428080,0.9884975355550494,0.8565474944431336,0.9602964531498147,0.3474499604661662,18.36526013402903,0.20171128712537367,,,,,,,0.36,47.0,,
tunnel,weather_dropout,catastrophic,0.6,1,0.0,428701,0.9893810323640675,0.8638404372175741,0.9631983055334922,0.3575261531483324,18.357349209005427,0.19926926294295366,,,,,,,0.36,47.0,,
tunnel,weather_dropout,catastrophic,0.6,2,0.0,428527,0.9896244698153599,0.8674205365596113,0.9670388091440723,0.344562107519542,18.390930257779647,0.19769037615539986,,,,,,,0.36,47.0,,
tunnel,weather_dropout,catastrophic,0.8,0,0.0,347389,0.9889392757056552,0.8598743542194998,0.9645144076840982,0.3413922054121529,18.397870241783682,0.19934251137751932,,,,,,,0.48,36.0,,
tunnel,weather_dropout,catastrophic,0.8,1,0.0,347252,0.9886798841399447,0.8589663882269815,0.9602108036890645,0.35223516303272845,18.439671479457058,0.19837495076348036,,,,,,,0.48,36.0,,
tunnel,weather_dropout,catastrophic,0.8,2,0.0,346960,0.9893919673630578,0.8660085779397055,0.9663011500401176,0.3536556969272634,18.476426108904473,0.19699533498476507,,,,,,,0.48,36.0,,
tunnel,weather_dropout,catastrophic,1.0,0,0.0,265436,0.9886364161980438,0.8593537734316249,0.9627673620279905,0.3489532912879832,18.435871743457792,0.19637844635377022,,,,,,,0.6,25.0,,
tunnel,weather_dropout,catastrophic,1.0,1,0.0,265469,0.9891961847789256,0.8647609425496924,0.8858686067019401,0.34733871890106255,18.436817214229865,0.19893189538871922,,,,,,,0.6,25.0,,
tunnel,weather_dropout,catastrophic,1.0,2,0.0,265835,0.988748472182001,0.8587965901290732,0.9609976120986999,0.3520211836823509,18.33858037944243,0.1983980188198028,,,,,,,0.6,25.0,,
tunnel,imu_saturation,catastrophic,0.0,0,0.0,670090,0.9894292326328595,0.8674346213773647,0.9636267791249341,0.34988461186294756,18.36666560251381,0.17964447644948572,,,,,,,,,0.0,
tunnel,imu_saturation,catastrophic,0.0,1,0.0,670090,0.9892592597883264,0.8630333867932178,0.9642289348171701,0.3535251946068695,18.325358398414696,0.1819625199491111,,,,,,,,,0.0,
tunnel,imu_saturation,catastrophic,0.0,2,0.0,670090,0.9882335798501994,0.8535100105751645,0.9583555792845702,0.3528237758930309,18.46731210387017,0.1806497246119522,,,,,,,,,0.0,
tunnel,imu_saturation,catastrophic,0.2,0,0.0694307208661987,670090,0.8694917223890827,0.41838445159853943,0.5566429418742586,0.2407230947673644,16.093747451279402,0.22857549899044383,,,,,,,,,0.12,
tunnel,imu_saturation,catastrophic,0.2,1,0.0694307208661987,670090,0.8667870181381859,0.41651188276566115,0.5584916864608076,0.2365203281172606,16.066873951912957,0.23054439024365064,,,,,,,,,0.12,
tunnel,imu_saturation,catastrophic,0.2,2,0.0694307208661987,670090,0.8658975039143411,0.41424407491427834,0.5501028504260946,0.2389925571076263,16.157620860769324,0.22990976318469433,,,,,,,,,0.12,
tunnel,imu_saturation,catastrophic,0.4,0,0.1388614417323974,670090,0.8423375727892592,0.3698102142688538,0.5465116279069767,0.197598832853217,15.335042716711964,0.28046081242333115,,,,,,,,,0.24,
tunnel,imu_saturation,catastrophic,0.4,1,0.1388614417323974,670090,0.8398673409265347,0.3679668957061489,0.548305353183402,0.1912802196858373,15.302140792151647,0.28185815780188667,,,,,,,,,0.24,
tunnel,imu_saturation,catastrophic,0.4,2,0.1388614417323974,670090,0.8421925935983038,0.367498106796682,0.5508582326764145,0.19194044525347823,15.320076835228045,0.281712175702345,,,,,,,,,0.24,
tunnel,imu_saturation,catastrophic,0.6,0,0.2082921625985961,670090,0.8384582368402267,0.3591027271005746,0.5291603053435114,0.17737598983498637,14.870778519683864,0.332211174872004,,,,,,,,,0.36,
tunnel,imu_saturation,catastrophic,0.6,1,0.2082921625985961,670090,0.8344635787236503,0.35449695982805207,0.5179549604382228,0.16731520683371393,14.842089153494214,0.3317137150360034,,,,,,,,,0.36,
tunnel,imu_saturation,catastrophic,0.6,2,0.2082921625985961,670090,0.8364417937724591,0.3555244228354553,0.5181762168823167,0.1672129684394518,14.831393138095168,0.33176182888288014,,,,,,,,,0.36,
tunnel,imu_saturation,catastrophic,0.8,0,0.2777228834647948,670090,0.8456443071543502,0.36259943439490994,0.5211352657004831,0.15705655004676256,14.548864626258597,0.3827562251168588,,,,,,,,,0.48,
tunnel,imu_saturation,catastrophic,0.8,1,0.2777228834647948,670090,0.8452792017829146,0.3607016272413363,0.5215794306703397,0.15651449802608286,14.482609807876113,0.3818720593788014,,,,,,,,,0.48,
tunnel,imu_saturation,catastrophic,0.8,2,0.2777228834647948,670090,0.8419641738779762,0.36046344292508187,0.5137446548564447,0.156818336929187,14.507115922705275,0.38230902012827983,,,,,,,,,0.48,
tunnel,imu_saturation,catastrophic,1.0,0,0.3471536043309935,670090,0.855857979692457,0.3769056911016495,0.5412582990831489,0.1894062937913792,14.298449404388386,0.43228957420389974,,,,,,,,,0.6,
tunnel,imu_saturation,catastrophic,1.0,1,0.3471536043309935,670090,0.8572931691974158,0.3788272836020709,0.5432372505543237,0.14031132877027572,14.272454770815376,0.42901125848724403,,,,,,,,,0.6,
